0	1.03637	0.2	0	0
6.515	1.03436	0.197965	0.164094	-0.168989
13.03	1.03213	0.194841	0.339531	-0.340984
19.54	1.03065	0.19143	0.514264	-0.506835
26.045	1.02941	0.187326	0.678109	-0.669586
32.54	1.02822	0.182327	0.829124	-0.820057
39.02	1.02697	0.176305	0.96534	-0.949146
45.485	1.02561	0.169171	1.07951	-1.05974
51.93	1.02415	0.160892	1.16846	-1.14261
58.355	1.02259	0.151494	1.22364	-1.2002
64.75	1.02098	0.141102	1.24292	-1.2113
71.12	1.01938	0.129989	1.21108	-1.18911
77.45	1.01789	0.118625	1.12429	-1.10037
83.735	1.01663	0.107765	0.969373	-0.934411
89.98	1.01584	0.0985326	0.731386	-0.701378
96.185	1.01621	0.0926997	0.413059	-0.398
102.38	1.02315	0.0960945	0.0735667	-0.0837681
108.64	1.02302	0.0960605	6.18087	0.0858616
114.83	1.01616	0.0929919	5.84345	0.41148
121.035	1.01588	0.0991112	5.53116	0.715879
127.285	1.01672	0.108504	5.29811	0.939232
133.575	1.01799	0.119429	5.14726	1.09554
139.91	1.01949	0.130794	5.06312	1.17451
146.28	1.02109	0.141869	5.036	1.19825
152.675	1.0227	0.152198	5.05946	1.18873
159.1	1.02425	0.16152	5.11831	1.13268
165.55	1.02572	0.16972	5.20601	1.03937
172.015	1.02707	0.176775	5.32272	0.930005
178.5	1.02833	0.182735	5.45613	0.789933
184.995	1.02954	0.187677	5.6087	0.640302
191.5	1.03081	0.191748	5.77367	0.478217
198.01	1.03239	0.195171	5.94887	0.312846
204.525	1.03479	0.198362	6.12304	0.141131
211.035	1.03634	0.199978	0.00898771	-0.0155084
217.55	1.03413	0.19771	0.17468	-0.184607
224.065	1.03198	0.194591	0.350367	-0.356924
230.575	1.03054	0.19115	0.524293	-0.523309
237.075	1.02934	0.18701	0.691925	-0.67467
243.57	1.02814	0.181936	0.840964	-0.826132
250.05	1.02688	0.175834	0.974771	-0.956396
256.515	1.02551	0.168619	1.08612	-1.06832
262.96	1.02404	0.160258	1.17181	-1.15265
269.38	1.02247	0.150784	1.22711	-1.20015
275.775	1.02086	0.14033	1.24184	-1.21296
282.14	1.01927	0.12918	1.20795	-1.18108
288.465	1.01779	0.117823	1.11769	-1.08286
294.755	1.01655	0.107033	0.953179	-0.929687
300.995	1.01581	0.0979688	0.710248	-0.686962
307.195	1.01634	0.0925018	0.38805	-0.373663
313.395	1.02403	0.0968089	0.0542243	-0.070793
319.65	1.02163	0.0949292	6.16508	0.109759
325.84	1.01606	0.0932546	5.81905	0.435932
332.05	1.01592	0.0997041	5.51101	0.730466
338.3	1.01679	0.109247	5.28533	0.955264
344.595	1.01809	0.120235	5.13883	1.10205
350.93	1.0196	0.1316	5.06079	1.18278
357.3	1.02121	0.142635	5.0391	1.20835
363.705	1.02281	0.152897	5.05964	1.17736
370.13	1.02436	0.162142	5.12213	1.12284
376.58	1.02582	0.170261	5.21302	1.03098
383.045	1.02716	0.177234	5.33251	0.922929
389.53	1.02841	0.183115	5.46826	0.784005
396.025	1.02961	0.187982	5.62275	0.635339
402.53	1.03088	0.191983	5.78919	0.474015
409.045	1.03256	0.195429	5.9597	0.296961
415.555	1.03486	0.198473	6.13987	0.137796
422.07	1.03627	0.199912	0.0180309	-0.0310177
428.58	1.03406	0.197585	0.191539	-0.18799
435.095	1.03192	0.194407	0.366725	-0.360675
441.605	1.03047	0.1909	0.539555	-0.527652
448.11	1.02924	0.186671	0.700488	-0.69194
454.6	1.02806	0.18154	0.852642	-0.832286
461.08	1.02679	0.175358	0.984013	-0.963736
467.545	1.02541	0.168061	1.09251	-1.077
473.985	1.02393	0.159619	1.17904	-1.15105
480.405	1.02236	0.150068	1.23027	-1.20022
486.8	1.02075	0.139554	1.24041	-1.21473
493.16	1.01916	0.128369	1.20441	-1.17319
499.485	1.01769	0.117024	1.10788	-1.0767
505.77	1.01648	0.106314	0.938856	-0.913978
512.005	1.01579	0.0974387	0.690688	-0.661655
518.205	1.0165	0.0923447	0.362794	-0.349381
524.41	1.02498	0.0975894	0.0375281	-0.0578282
530.665	1.02099	0.094482	6.14074	0.122781
536.85	1.01597	0.0935499	5.79499	0.460448
543.06	1.01595	0.100298	5.49353	0.75615
549.315	1.01688	0.109996	5.27309	0.971414
555.615	1.01819	0.121043	5.13085	1.10869
561.955	1.01971	0.132404	5.05569	1.17978
568.325	1.02132	0.143396	5.03903	1.20706
574.73	1.02292	0.153592	5.06399	1.17777
581.16	1.02447	0.162759	5.12619	1.11311
587.61	1.02592	0.170796	5.22023	1.02268
594.08	1.02726	0.177694	5.33771	0.903947
600.56	1.02849	0.18349	5.48055	0.778153
607.06	1.02971	0.188306	5.63174	0.618298
