0	1.0156	0.03	3.14159	3.14159
0.005	1.0156	0.03	3.14083	3.13142
3.105	1.01596	0.0403321	3.13364	-3.13652
6.23	1.01556	0.0285621	3.16396	3.11516
9.31	1.0161	0.0434224	3.11503	-3.11655
12.48	1.01542	0.0233128	3.21245	3.05029
15.51	1.01649	0.0515802	3.0897	-3.08749
18.885	1.01512	0.0113199	3.43585	2.68127
21.71	1.01757	0.0691599	3.05499	-3.06017
27.91	1.02053	0.102949	3.01981	-3.02667
34.145	1.02631	0.146857	3.00625	-3.01037
40.48	1.03047	0.171353	3.06434	-3.06842
46.87	1.03127	0.17562	3.16855	3.1128
53.245	1.02876	0.161762	3.25346	3.01714
59.53	1.02321	0.125275	3.27145	2.99412
65.74	1.01869	0.083077	3.24591	3.02456
71.935	1.01684	0.0576468	3.21292	3.06322
74.915	1.01536	0.020166	3.00992	-2.98068
78.14	1.01616	0.0444714	3.18815	3.08113
81.185	1.0156	0.0298732	3.08851	-3.08539
84.35	1.01584	0.0368653	3.17859	3.09097
87.41	1.01583	0.0364414	3.10301	-3.10348
90.575	1.01563	0.0302902	3.19188	3.07299
93.62	1.01613	0.0438792	3.09562	-3.09323
96.835	1.01537	0.0210151	3.26196	2.98812
99.825	1.01677	0.0564631	3.07108	-3.07544
104.14	1.01419	0.00317691	4.46636	0.839334
106.02	1.01849	0.080778	3.03811	-3.03723
112.23	1.02279	0.122064	3.00859	-3.01123
118.505	1.02847	0.1601	3.0217	-3.02353
124.875	1.03123	0.175369	3.10427	-3.11339
131.27	1.03065	0.172291	3.20637	3.05806
137.61	1.0267	0.149309	3.27156	2.99827
143.855	1.02088	0.105537	3.26371	3.00244
150.055	1.01764	0.0696867	3.23284	3.03748
152.87	1.01515	0.012117	2.82912	-2.68565
156.255	1.01642	0.0499495	3.20459	3.06467
159.27	1.01552	0.0265641	3.05382	-3.04637
162.465	1.01592	0.0386572	3.19324	3.07368
165.505	1.01584	0.036091	3.08718	-3.08371
168.69	1.01562	0.0294121	3.21325	3.05577
171.72	1.01627	0.0462862	3.0813	-3.0839
175	1.01531	0.0168166	3.33878	2.87276
177.92	1.01722	0.0630265	3.05695	-3.05564
184.12	1.01976	0.093956	3.02386	-3.02434
190.345	1.02518	0.138238	3.00467	-3.00359
