0	1.01699	0.06	3.14159	3.14159
0.005	1.01699	0.06	3.14026	3.1311
3.31	1.01513	0.00692994	3.30896	2.74865
6.19	1.01742	0.0668214	3.09037	-3.08828
12.385	1.01924	0.0895535	3.04444	-3.04209
18.605	1.02365	0.128596	3.01292	-3.02084
24.895	1.02867	0.161285	3.03383	-3.04347
31.265	1.03088	0.173549	3.11715	-3.13067
37.645	1.02996	0.168557	3.21657	3.06361
43.975	1.02592	0.144382	3.26689	3.00793
50.215	1.02067	0.103904	3.25226	3.01931
56.415	1.01792	0.0737582	3.21143	3.06082
58.39	1.01415	0.00238026	2.54412	-0.98946
62.605	1.01705	0.0608755	3.16272	3.11476
65.725	1.01522	0.00886652	3.16285	3.09305
68.795	1.01712	0.0619312	3.11104	-3.11519
74.985	1.01822	0.0772957	3.06267	-3.06068
81.19	1.02143	0.110219	3.02295	-3.02526
87.44	1.02675	0.149336	3.01842	-3.01626
93.785	1.03028	0.170023	3.07718	-3.08688
100.17	1.0307	0.172298	3.17518	3.09855
106.53	1.02801	0.157067	3.25265	3.02151
112.805	1.02281	0.121653	3.26501	3.01138
119.02	1.01885	0.0844344	3.23207	3.03696
125.215	1.01728	0.0640786	3.18628	3.08288
128.185	1.01524	0.00888581	3.02588	-2.93028
131.405	1.01695	0.0585473	3.13712	3.13697
134.685	1.0152	0.00800801	3.30663	2.80475
137.595	1.01742	0.0658974	3.08767	-3.09213
143.79	1.01924	0.0886768	3.04287	-3.04503
150.005	1.0236	0.127376	3.01508	-3.01149
156.295	1.02858	0.160082	3.03635	-3.0346
162.665	1.03081	0.172592	3.11761	-3.1236
169.05	1.02996	0.167947	3.21184	3.05854
175.38	1.02604	0.144398	3.26559	3.00601
181.62	1.02081	0.104437	3.25438	3.02185
187.825	1.01799	0.0739784	3.21288	3.05463
189.76	1.0142	0.00229801	2.43352	-0.916357
194.015	1.01706	0.0605848	3.1651	3.10958
197.115	1.01525	0.0094235	3.14707	3.12722
200.205	1.01708	0.0608777	3.11415	-3.11971
204.66	1.01478	0.00208002	4.78357	0.512269
206.395	1.01806	0.0749844	3.0665	-3.0648
212.6	1.02095	0.106262	3.02587	-3.03163
218.84	1.02622	0.146184	3.01667	-3.01293
225.175	1.03006	0.169035	3.07008	-3.0731
231.56	1.0308	0.17305	3.16562	3.11018
237.925	1.02843	0.159781	3.24818	3.02999
244.21	1.02335	0.126238	3.26611	3.01136
250.425	1.01909	0.0882548	3.23351	3.04086
256.62	1.01742	0.0672076	3.18505	3.08689
259.48	1.01508	0.00548435	3.01559	-2.70793
262.805	1.01711	0.0624132	3.13206	-3.13248
267.02	1.01412	0.00210774	3.5191	0.969343
268.995	1.01779	0.0723713	3.0794	-3.07867
275.195	1.02018	0.0996986	3.03407	-3.03942
281.425	1.02525	0.139956	3.01221	-3.01875
287.74	1.0296	0.166629	3.0562	-3.05681
294.12	1.0309	0.173726	3.14927	3.1321
300.495	1.02909	0.163751	3.23717	3.04106
306.8	1.02434	0.133682	3.26604	3.00292
313.02	1.01963	0.0939683	3.24138	3.03338
319.215	1.01756	0.0696307	3.19424	3.0804
321.795	1.01473	0.00426214	2.96419	-2.16253
325.405	1.01707	0.0623553	3.13983	3.13295
329.065	1.01465	0.00405116	3.32118	2.04756
331.59	1.01759	0.0699685	3.08646	-3.08731
337.785	1.01967	0.0947686	3.04026	-3.04024
344.005	1.02445	0.134793	3.01488	-3.00991
350.31	1.02918	0.164567	3.04602	-3.04553
356.69	1.03093	0.174175	3.13124	3.13645
363.07	1.02955	0.166659	3.22406	3.0417
369.385	1.02511	0.139374	3.2655	3.00043
375.615	1.0201	0.0987888	3.24548	3.01972
381.81	1.01771	0.0715128	3.20252	3.06877
384.135	1.01439	0.00351188	2.87675	-1.67156
388	1.01704	0.0615023	3.15048	3.1217
391.24	1.01512	0.00670702	3.25193	2.86542
394.185	1.01733	0.0659592	3.09795	-3.09851
400.38	1.01891	0.0863714	3.04927	-3.05392
406.59	1.02308	0.124102	3.0151	-3.01807
412.87	1.02827	0.158831	3.02944	-3.03301
419.235	1.0308	0.173072	3.10827	-3.11653
425.62	1.03021	0.169842	3.20648	3.06885
431.96	1.02647	0.147842	3.26322	3.00351
438.205	1.02113	0.107871	3.25614	3.01582
444.41	1.01809	0.0755979	3.21738	3.04958
446.135	1.01477	0.00214978	1.44425	-0.508009
450.6	1.01704	0.0606949	3.17001	3.10359
453.675	1.01524	0.0101402	3.12099	-3.11414
456.79	1.01698	0.0596185	3.11971	-3.12662
460.555	1.0146	0.00437513	3.50683	1.868
462.98	1.01782	0.0719547	3.0711	-3.07311
469.18	1.0204	0.101225	3.02998	-3.03283
475.415	1.02557	0.141918	3.01201	-3.01738
481.735	1.02979	0.16751	3.06093	-3.05875
488.12	1.03091	0.173642	3.15312	3.12145
494.495	1.02892	0.162604	3.23811	3.02757
500.79	1.02403	0.131211	3.26709	3.00433
507.01	1.01943	0.0914569	3.24046	3.03042
513.205	1.01746	0.0674463	3.19535	3.07684
516.055	1.0151	0.00693698	2.949	-2.70143
519.395	1.01695	0.0595995	3.14475	3.12962
522.63	1.01516	0.0080204	3.26815	2.88423
525.585	1.01731	0.0652822	3.093	-3.10116
531.775	1.01895	0.0865445	3.04797	-3.04576
537.99	1.0232	0.124822	3.01321	-3.01979
544.27	1.02838	0.15927	3.03092	-3.03129
550.635	1.03085	0.173107	3.11292	-3.1122
557.025	1.03018	0.169487	3.20685	3.06151
563.36	1.02637	0.146939	3.26557	3.00554
569.605	1.02102	0.106551	3.25678	3.01509
575.805	1.018	0.074404	3.21889	3.05793
577.915	1.0142	0.00312982	2.56923	-1.26197
582	1.01697	0.059476	3.17134	3.10061
585.07	1.01525	0.011726	3.11418	-3.10804
588.19	1.01686	0.0578517	3.12308	-3.13025
591.595	1.01506	0.00726128	3.40389	2.57553
594.38	1.01758	0.0688433	3.07555	-3.07788
600.575	1.01989	0.0962092	3.03445	-3.03034
606.805	1.02488	0.137307	3.01056	-3.01647
613.115	1.02947	0.165797	3.04914	-3.0526
619.495	1.031	0.174149	3.14086	3.13484
625.875	1.02938	0.16531	3.23124	3.03774
632.185	1.02472	0.136231	3.26719	2.99815
638.405	1.01977	0.0954514	3.24564	3.03141
644.605	1.01757	0.0690961	3.20141	3.06795
647.36	1.015	0.00631241	2.89147	-2.52393
650.795	1.01692	0.0594214	3.1513	3.12023
653.965	1.01517	0.009196	3.21816	3.00169
656.98	1.01715	0.0632309	3.10146	-3.10066
663.175	1.01853	0.0819594	3.05314	-3.05791
669.38	1.02237	0.118476	3.01674	-3.01868
675.65	1.02776	0.155791	3.02098	-3.03019
682.005	1.03072	0.172614	3.09666	-3.10116
688.395	1.03051	0.1715	3.19391	3.07535
694.74	1.02713	0.151977	3.26336	3.01387
701	1.02169	0.112776	3.25981	3.00719
707.2	1.01824	0.0782286	3.22346	3.05294
713.395	1.01704	0.0615016	3.17494	3.09512
716.445	1.01519	0.0102643	3.09638	-3.07489
719.58	1.0169	0.0590761	3.12552	-3.12611
723.075	1.01493	0.00608152	3.42924	2.40078
725.77	1.01761	0.0700462	3.07659	-3.0743
731.97	1.02	0.0978574	3.03215	-3.03817
738.195	1.02509	0.139194	3.01222	-3.01114
744.51	1.02962	0.166961	3.05265	-3.05335
750.895	1.03102	0.174617	3.14271	3.12472
757.27	1.02927	0.165002	3.23557	3.0375
763.575	1.02447	0.134871	3.26825	3.00248
769.795	1.01962	0.0938861	3.24544	3.03204
775.995	1.01747	0.0679849	3.20023	3.06694
778.83	1.01506	0.00750014	2.92075	-2.68358
782.18	1.01685	0.0585118	3.15217	3.12882
785.345	1.01517	0.0102608	3.20891	3.01921
788.37	1.01709	0.0622108	3.10148	-3.10327
794.56	1.01843	0.0805621	3.05509	-3.05044
800.77	1.02214	0.116668	3.01649	-3.02366
807.03	1.02758	0.154754	3.02219	-3.01867
813.385	1.03068	0.172443	3.09407	-3.09339
819.775	1.0306	0.172009	3.19218	3.08379
826.125	1.02734	0.153267	3.26249	3.01532
832.385	1.02188	0.114406	3.26297	3.01348
838.59	1.01832	0.078934	3.22635	3.04948
844.785	1.01705	0.0610554	3.18013	3.09207
847.82	1.01522	0.011366	3.07637	-3.0496
850.975	1.01681	0.0572458	3.13167	-3.13938
854.25	1.01515	0.00911102	3.31605	2.82139
857.165	1.01734	0.0658734	3.08365	-3.08781
863.36	1.01928	0.0901548	3.03976	-3.04346
869.575	1.02395	0.130553	3.01168	-3.01108
875.87	1.02897	0.162758	3.03842	-3.03682
882.245	1.03102	0.174109	3.12512	-3.12945
888.63	1.02991	0.168092	3.22105	3.05353
894.955	1.02565	0.142301	3.26926	3.0027
901.19	1.02034	0.100698	3.25204	3.01669
907.385	1.01769	0.0709762	3.21171	3.06469
910.04	1.01489	0.00617557	2.80637	-2.33284
913.58	1.01685	0.0582135	3.16382	3.10574
916.675	1.01522	0.0122619	3.14442	3.13203
919.765	1.01687	0.0584159	3.11625	-3.1159
923.375	1.01479	0.00566893	3.5033	2.18513
925.96	1.01774	0.0716858	3.06798	-3.07494
932.155	1.02047	0.102013	3.02793	-3.02637
938.39	1.0258	0.143508	3.0127	-3.00942
944.72	1.02998	0.168653	3.05994	-3.0684
951.105	1.031	0.174163	3.15662	3.11537
957.475	1.02885	0.162268	3.24542	3.03232
963.77	1.02378	0.12946	3.26831	3.00218
969.985	1.01923	0.0890553	3.24284	3.0343
976.18	1.01729	0.064742	3.20003	3.07852
979.12	1.01519	0.0105071	2.97738	-2.8804
982.375	1.01672	0.0556877	3.15302	3.11947
985.505	1.01525	0.0135375	3.17904	3.07857
988.565	1.01687	0.0583084	3.10707	-3.11242
992.38	1.01451	0.00459865	3.61434	1.78504
994.755	1.0179	0.0737301	3.06298	-3.06072
1000.95	1.0209	0.106386	3.02495	-3.02095
1007.2	1.02639	0.147793	3.01219	-3.01613
1013.53	1.0303	0.17075	3.07074	-3.07224
1019.92	1.03097	0.174394	3.16785	3.10383
1026.29	1.02844	0.160309	3.25221	3.02441
1032.57	1.02311	0.124978	3.265	2.99875
1038.78	1.01881	0.0861612	3.23334	3.04267
1044.97	1.0172	0.0653017	3.1854	3.09451
1047.94	1.01506	0.00796594	3.03659	-2.93029
1051.16	1.0169	0.0605586	3.13183	-3.13902
1054.67	1.01481	0.0054829	3.39748	2.35636
1057.34	1.01756	0.0701694	3.08031	-3.0785
1063.54	1.01987	0.097242	3.03565	-3.03322
1069.77	1.02494	0.138684	3.01263	-3.00995
1076.08	1.02957	0.167131	3.04872	-3.05632
1082.46	1.03106	0.175224	3.14276	3.13292
1088.84	1.02936	0.165973	3.23314	3.0356
1095.15	1.02457	0.136118	3.26843	3.00313
1101.37	1.01963	0.0950118	3.2433	3.03177
1107.56	1.01749	0.0693803	3.19765	3.07644
1110.3	1.01488	0.0055971	2.92011	-2.47559
1113.75	1.01693	0.0610333	3.14555	3.13726
1117.04	1.01502	0.00673184	3.2916	2.77193
1119.94	1.01734	0.0671693	3.09154	-3.09579
1126.13	1.01916	0.089957	3.04497	-3.0422
1132.34	1.02368	0.129833	3.01395	-3.01333
1138.63	1.02882	0.162942	3.03604	-3.03548
1145.01	1.03102	0.175033	3.11916	-3.13123
1151.39	1.03001	0.169628	3.21658	3.05296
1157.72	1.02581	0.144504	3.26836	3.0058
1163.95	1.02041	0.103174	3.24882	3.0202
1170.15	1.01775	0.0743608	3.20176	3.0665
1174.62	1.01533	0.000691581	2.64231	0.350954
1176.33	1.01705	0.0646361	3.14504	3.12587
1180.42	1.01394	0.00225582	3.14256	1.19674
1182.51	1.01752	0.0714744	3.08921	-3.08765
