0	0.966771	0.18	0	0
5.88	0.964134	0.178816	5.80634	0.452055
11.755	0.964019	0.1824	5.32267	0.923726
17.64	0.965396	0.190183	4.85916	1.38504
23.545	0.967857	0.20222	4.42361	1.81969
29.475	0.971666	0.219725	4.02998	2.22689
35.45	0.977872	0.24593	3.67753	2.5721
41.485	0.989189	0.28711	3.41311	2.85721
47.69	1.00531	0.33534	3.30852	2.94695
54.155	1.02345	0.380063	3.47005	2.77887
60.73	1.03431	0.403512	3.73667	2.49629
67.365	1.04039	0.41587	4.06985	2.15451
74.04	1.04419	0.423412	4.45236	1.77587
80.745	1.04674	0.428354	4.86166	1.36511
87.47	1.04862	0.431682	5.29487	0.935625
94.205	1.05029	0.433949	5.7584	0.505099
100.95	1.05165	0.435213	6.21126	0.0567764
107.695	1.05074	0.434424	0.385087	-0.389301
114.435	1.04907	0.432398	0.839117	-0.831061
121.165	1.04731	0.429419	1.27453	-1.26691
127.875	1.04501	0.425007	1.6985	-1.67862
134.56	1.04163	0.418339	2.08764	-2.06913
141.21	1.03636	0.407699	2.42756	-2.43033
147.805	1.02723	0.388458	2.71628	-2.73338
154.31	1.0106	0.349243	2.92645	-2.9383
160.595	0.994023	0.302646	2.92185	-2.92105
166.67	0.980581	0.256471	2.68161	-2.69257
172.655	0.973183	0.226373	2.35888	-2.35019
178.595	0.968811	0.20668	1.97905	-1.95491
184.51	0.965998	0.193169	1.54991	-1.53682
190.4	0.964278	0.184142	1.09365	-1.08232
196.275	0.963804	0.179198	0.616283	-0.607415
202.15	0.965972	0.179258	0.130861	-0.141865
208.03	0.964719	0.178604	5.94938	0.309066
213.9	0.963814	0.180697	5.46682	0.7901
219.785	0.964843	0.187299	4.99037	1.24548
225.68	0.966985	0.19803	4.5488	1.69695
231.605	0.970333	0.213735	4.13569	2.10385
237.56	0.975662	0.236919	3.77662	2.48222
243.575	0.985141	0.273231	3.47469	2.78251
249.71	1.00071	0.322554	3.31309	2.9541
256.115	1.01858	0.368837	3.41103	2.84307
262.66	1.03158	0.397795	3.6664	2.60018
269.28	1.03869	0.41246	3.97116	2.26752
275.94	1.04303	0.421133	4.35123	1.90973
282.64	1.04588	0.426735	4.72947	1.49249
289.355	1.04792	0.430494	5.16949	1.08058
296.09	1.04962	0.433058	5.60377	0.637096
302.83	1.05123	0.434719	6.06483	0.199029
309.575	1.05109	0.434612	0.231713	-0.249773
316.315	1.04946	0.432876	0.690493	-0.689046
323.05	1.04777	0.430248	1.11943	-1.13497
329.765	1.04571	0.42638	1.55119	-1.55061
336.46	1.04277	0.420594	1.94145	-1.95535
343.12	1.03827	0.411598	2.30578	-2.32042
349.73	1.03084	0.39622	2.63153	-2.62892
356.27	1.01721	0.365571	2.87336	-2.87103
362.655	0.999552	0.319231	2.95928	-2.95876
368.78	0.984228	0.269966	2.77614	-2.78311
374.785	0.975157	0.2348	2.4783	-2.46333
380.74	0.970025	0.212291	2.11066	-2.08964
386.66	0.966777	0.196996	1.69868	-1.67272
392.56	0.964712	0.18658	1.24648	-1.23625
398.44	0.963758	0.18026	0.773247	-0.769441
404.31	0.964814	0.178501	0.289632	-0.289244
410.19	0.965795	0.17908	6.10862	0.161358
416.065	0.963797	0.179362	5.62173	0.627047
421.94	0.964358	0.184607	5.14578	1.10265
427.83	0.966153	0.193956	4.69239	1.55851
433.745	0.969065	0.207878	4.26775	1.97888
439.69	0.973602	0.228208	3.88695	2.36445
445.68	0.981369	0.259472	3.56625	2.69928
451.765	0.995359	0.306768	3.33473	2.91629
458.075	1.01215	0.353176	3.34724	2.90517
464.59	1.02811	0.390386	3.55644	2.68586
471.185	1.03681	0.408632	3.86644	2.39303
477.835	1.0419	0.418865	4.22182	2.03887
484.525	1.04516	0.425318	4.59813	1.63539
491.235	1.04741	0.429605	5.02892	1.22674
497.965	1.04916	0.432505	5.46818	0.792606
504.705	1.05084	0.434474	5.92314	0.351361
511.45	1.05157	0.435107	0.0952263	-0.0953579
518.195	1.05011	0.433733	0.544441	-0.545441
524.935	1.04844	0.431405	0.977103	-0.996851
531.655	1.04655	0.427997	1.42583	-1.41232
538.36	1.04395	0.422921	1.82364	-1.8283
545.03	1.04003	0.415145	2.2145	-2.19608
551.665	1.03375	0.402329	2.52903	-2.54671
558.23	1.02244	0.377771	2.81102	-2.80775
564.685	1.00423	0.33241	2.95799	-2.96931
570.87	0.988203	0.2838	2.8488	-2.85103
576.905	0.977344	0.243782	2.56774	-2.57535
582.87	0.971356	0.218328	2.22431	-2.20745
588.8	0.967661	0.201263	1.82518	-1.80315
594.705	0.965273	0.189534	1.38596	-1.37035
600.59	0.963957	0.182009	0.920017	-0.910201
606.465	0.964156	0.178684	0.435232	-0.43917
612.34	0.96674	0.179976	6.2504	0.0254026
618.215	0.964027	0.178883	5.77649	0.490392
624.09	0.96407	0.182793	5.29424	0.962847
629.98	0.965526	0.190851	4.82757	1.41269
635.885	0.968066	0.203204	4.39636	1.84943
641.82	0.971987	0.22116	4.00141	2.24652
647.795	0.978433	0.248156	3.6584	2.59676
653.84	0.990209	0.29048	3.39378	2.86448
660.06	1.0064	0.338292	3.31239	2.94316
666.535	1.02438	0.382152	3.48706	2.76668
673.115	1.03483	0.404581	3.75912	2.47904
679.75	1.04072	0.416521	4.11149	2.14582
686.43	1.04441	0.423848	4.48532	1.75587
693.135	1.0469	0.428662	4.90555	1.34989
699.865	1.04876	0.431907	5.32245	0.905939
706.6	1.05042	0.434114	5.7913	0.477782
713.345	1.0517	0.435275	6.24689	0.0307555
720.09	1.05067	0.434365	0.421442	-0.415096
726.83	1.04899	0.432279	0.873599	-0.857728
733.56	1.0472	0.42922	1.30442	-1.29559
740.27	1.04484	0.424685	1.72101	-1.71056
746.955	1.04138	0.417817	2.09958	-2.10583
753.6	1.03591	0.406779	2.44669	-2.45651
760.19	1.02637	0.386563	2.73371	-2.75289
766.685	1.00919	0.345623	2.93933	-2.94498
772.95	0.992774	0.298731	2.906	-2.91201
779.01	0.979863	0.253732	2.66801	-2.65654
784.995	0.972795	0.224686	2.33279	-2.32057
790.935	0.968576	0.205576	1.94612	-1.92882
796.845	0.965849	0.192441	1.51913	-1.49994
802.735	0.96421	0.183723	1.05971	-1.04686
808.61	0.963857	0.179094	0.580848	-0.57267
814.485	0.966271	0.179548	0.0983397	-0.107247
820.365	0.964544	0.178642	5.91507	0.344026
826.235	0.963856	0.181115	5.43355	0.825945
832.12	0.964976	0.188003	4.9604	1.28284
838.02	0.967191	0.199035	4.51705	1.7236
843.945	0.970644	0.215146	4.11028	2.1337
849.905	0.976162	0.238991	3.75241	2.5035
855.925	0.986046	0.276412	3.45744	2.79872
862.075	1.00179	0.325629	3.30827	2.95273
868.495	1.01983	0.371773	3.4272	2.83005
875.05	1.03226	0.399246	3.67544	2.56883
881.67	1.03911	0.413294	4.00266	2.24646
888.335	1.0433	0.421671	4.37682	1.87866
895.035	1.04608	0.427106	4.76772	1.46702
901.755	1.04807	0.430757	5.1929	1.04129
908.49	1.04977	0.433252	5.63341	0.600581
915.23	1.05134	0.434827	6.09774	0.164084
921.975	1.05099	0.434547	0.265551	-0.284352
928.715	1.04935	0.43274	0.722652	-0.724479
935.445	1.04765	0.430036	1.17118	-1.15454
942.16	1.04553	0.426046	1.59473	-1.57374
948.855	1.0425	0.42007	1.97331	-1.98363
955.51	1.03784	0.410729	2.34381	-2.33852
962.12	1.03007	0.394583	2.64644	-2.65756
968.655	1.01577	0.362105	2.87414	-2.89926
975.015	0.998364	0.315764	2.95592	-2.95158
981.125	0.983344	0.266774	2.76242	-2.75652
987.13	0.974675	0.232758	2.4488	-2.4451
993.08	0.969724	0.210901	2.08046	-2.06259
999	0.966579	0.196015	1.66253	-1.64868
1004.89	0.964589	0.185909	1.21236	-1.20138
1010.77	0.963748	0.179904	0.742014	-0.723217
